연도,품목,지역,구분,물동량_톤
2019,"펄프, 종이 및 종이제품",세종,반입,539894
2019,"펄프, 종이 및 종이제품",세종,반출,657476
2019,"펄프, 종이 및 종이제품",세종,합계,1197370
2019,"펄프, 종이 및 종이제품",대전,반입,1664244
2019,"펄프, 종이 및 종이제품",대전,반출,143808
2019,"펄프, 종이 및 종이제품",대전,합계,1808052
2019,"펄프, 종이 및 종이제품",울산,반입,1511435
2019,"펄프, 종이 및 종이제품",울산,반출,259186
2019,"펄프, 종이 및 종이제품",울산,합계,1770621
2019,"펄프, 종이 및 종이제품",경기,반입,2886368
2019,"펄프, 종이 및 종이제품",경기,반출,14104040
2019,"펄프, 종이 및 종이제품",경기,합계,16990408
2019,"펄프, 종이 및 종이제품",강원,반입,597815
2019,"펄프, 종이 및 종이제품",강원,반출,245026
2019,"펄프, 종이 및 종이제품",강원,합계,842841
2019,"펄프, 종이 및 종이제품",충북,반입,2639257
2019,"펄프, 종이 및 종이제품",충북,반출,1253671
2019,"펄프, 종이 및 종이제품",충북,합계,3892928
2019,"펄프, 종이 및 종이제품",충남,반입,2455713
2019,"펄프, 종이 및 종이제품",충남,반출,2345432
2019,"펄프, 종이 및 종이제품",충남,합계,4801145
2019,"펄프, 종이 및 종이제품",전북,반입,1251317
2019,"펄프, 종이 및 종이제품",전북,반출,1581021
2019,"펄프, 종이 및 종이제품",전북,합계,2832338
2019,"펄프, 종이 및 종이제품",전남,반입,928579
2019,"펄프, 종이 및 종이제품",전남,반출,338967
2019,"펄프, 종이 및 종이제품",전남,합계,1267546
2019,"펄프, 종이 및 종이제품",경북,반입,2281071
2019,"펄프, 종이 및 종이제품",경북,반출,1472063
2019,"펄프, 종이 및 종이제품",경북,합계,3753134
2019,"펄프, 종이 및 종이제품",경남,반입,2350583
2019,"펄프, 종이 및 종이제품",경남,반출,1748485
2019,"펄프, 종이 및 종이제품",경남,합계,4099068
2019,"펄프, 종이 및 종이제품",제주,반입,0
2019,"펄프, 종이 및 종이제품",제주,반출,0
2019,"펄프, 종이 및 종이제품",제주,합계,0
2019,인쇄 및 기록매체,서울,반입,182102
2019,인쇄 및 기록매체,서울,반출,193276
2019,인쇄 및 기록매체,서울,합계,375378
2019,인쇄 및 기록매체,부산,반입,49582
2019,인쇄 및 기록매체,부산,반출,8688
2019,인쇄 및 기록매체,부산,합계,58270
2019,인쇄 및 기록매체,대구,반입,15000
2019,인쇄 및 기록매체,대구,반출,40364
2019,인쇄 및 기록매체,대구,합계,55364
2019,인쇄 및 기록매체,인천,반입,65159
2019,인쇄 및 기록매체,인천,반출,23511
2019,인쇄 및 기록매체,인천,합계,88670
2019,인쇄 및 기록매체,광주,반입,10148
2019,인쇄 및 기록매체,광주,반출,15992
2019,인쇄 및 기록매체,광주,합계,26140
2019,인쇄 및 기록매체,세종,반입,15293
2019,인쇄 및 기록매체,세종,반출,12613
2019,인쇄 및 기록매체,세종,합계,27906
2019,인쇄 및 기록매체,대전,반입,57448
2019,인쇄 및 기록매체,대전,반출,1948
2019,인쇄 및 기록매체,대전,합계,59396
2019,인쇄 및 기록매체,울산,반입,71481
2019,인쇄 및 기록매체,울산,반출,13
2019,인쇄 및 기록매체,울산,합계,71494
2019,인쇄 및 기록매체,경기,반입,125075
2019,인쇄 및 기록매체,경기,반출,524070
2019,인쇄 및 기록매체,경기,합계,649145
2019,인쇄 및 기록매체,강원,반입,14446
2019,인쇄 및 기록매체,강원,반출,23930
2019,인쇄 및 기록매체,강원,합계,38376
2019,인쇄 및 기록매체,충북,반입,49623
2019,인쇄 및 기록매체,충북,반출,52889
2019,인쇄 및 기록매체,충북,합계,102512
2019,인쇄 및 기록매체,충남,반입,80043
2019,인쇄 및 기록매체,충남,반출,14554
2019,인쇄 및 기록매체,충남,합계,94597
2019,인쇄 및 기록매체,전북,반입,26959
2019,인쇄 및 기록매체,전북,반출,5110
2019,인쇄 및 기록매체,전북,합계,32069
2019,인쇄 및 기록매체,전남,반입,39328
2019,인쇄 및 기록매체,전남,반출,580
2019,인쇄 및 기록매체,전남,합계,39908
2019,인쇄 및 기록매체,경북,반입,63260
2019,인쇄 및 기록매체,경북,반출,27782
2019,인쇄 및 기록매체,경북,합계,91042
2019,인쇄 및 기록매체,경남,반입,87253
2019,인쇄 및 기록매체,경남,반출,6880
2019,인쇄 및 기록매체,경남,합계,94133
2019,인쇄 및 기록매체,제주,반입,0
2019,인쇄 및 기록매체,제주,반출,0
2019,인쇄 및 기록매체,제주,합계,0
2019,"코크스, 연탄 및 석유정제품",서울,반입,5674189
2019,"코크스, 연탄 및 석유정제품",서울,반출,469458
2019,"코크스, 연탄 및 석유정제품",서울,합계,6143647
2019,"코크스, 연탄 및 석유정제품",부산,반입,1212746
2019,"코크스, 연탄 및 석유정제품",부산,반출,5091664
2019,"코크스, 연탄 및 석유정제품",부산,합계,6304410
2019,"코크스, 연탄 및 석유정제품",대구,반입,440046
2019,"코크스, 연탄 및 석유정제품",대구,반출,285026
2019,"코크스, 연탄 및 석유정제품",대구,합계,725072
2019,"코크스, 연탄 및 석유정제품",인천,반입,807245
2019,"코크스, 연탄 및 석유정제품",인천,반출,12500090
2019,"코크스, 연탄 및 석유정제품",인천,합계,13307335
2019,"코크스, 연탄 및 석유정제품",광주,반입,2094478
2019,"코크스, 연탄 및 석유정제품",광주,반출,0
2019,"코크스, 연탄 및 석유정제품",광주,합계,2094478
2019,"코크스, 연탄 및 석유정제품",세종,반입,53224
2019,"코크스, 연탄 및 석유정제품",세종,반출,123375
2019,"코크스, 연탄 및 석유정제품",세종,합계,176599
2019,"코크스, 연탄 및 석유정제품",대전,반입,447806
2019,"코크스, 연탄 및 석유정제품",대전,반출,278070
2019,"코크스, 연탄 및 석유정제품",대전,합계,725876
2019,"코크스, 연탄 및 석유정제품",울산,반입,13850458
2019,"코크스, 연탄 및 석유정제품",울산,반출,748886
2019,"코크스, 연탄 및 석유정제품",울산,합계,14599344
2019,"코크스, 연탄 및 석유정제품",경기,반입,3527697
2019,"코크스, 연탄 및 석유정제품",경기,반출,3358408
2019,"코크스, 연탄 및 석유정제품",경기,합계,6886105
2019,"코크스, 연탄 및 석유정제품",강원,반입,275524
2019,"코크스, 연탄 및 석유정제품",강원,반출,1485769
2019,"코크스, 연탄 및 석유정제품",강원,합계,1761293
2019,"코크스, 연탄 및 석유정제품",충북,반입,373403
2019,"코크스, 연탄 및 석유정제품",충북,반출,2117602
2019,"코크스, 연탄 및 석유정제품",충북,합계,2491005
2019,"코크스, 연탄 및 석유정제품",충남,반입,3259019
2019,"코크스, 연탄 및 석유정제품",충남,반출,1590237
2019,"코크스, 연탄 및 석유정제품",충남,합계,4849256
2019,"코크스, 연탄 및 석유정제품",전북,반입,416224
2019,"코크스, 연탄 및 석유정제품",전북,반출,1087292
2019,"코크스, 연탄 및 석유정제품",전북,합계,1503516
2019,"코크스, 연탄 및 석유정제품",전남,반입,5593894
2019,"코크스, 연탄 및 석유정제품",전남,반출,2370292
2019,"코크스, 연탄 및 석유정제품",전남,합계,7964186
2019,"코크스, 연탄 및 석유정제품",경북,반입,651503
2019,"코크스, 연탄 및 석유정제품",경북,반출,3495753
2019,"코크스, 연탄 및 석유정제품",경북,합계,4147256
2019,"코크스, 연탄 및 석유정제품",경남,반입,1707628
2019,"코크스, 연탄 및 석유정제품",경남,반출,5383162
2019,"코크스, 연탄 및 석유정제품",경남,합계,7090790
2019,"코크스, 연탄 및 석유정제품",제주,반입,0
2019,"코크스, 연탄 및 석유정제품",제주,반출,0
2019,"코크스, 연탄 및 석유정제품",제주,합계,0
2019,화합물 및 화학제품,서울,반입,1468748
2019,화합물 및 화학제품,서울,반출,551053
2019,화합물 및 화학제품,서울,합계,2019801
2019,화합물 및 화학제품,부산,반입,1166779
2019,화합물 및 화학제품,부산,반출,592091
2019,화합물 및 화학제품,부산,합계,1758870
2019,화합물 및 화학제품,대구,반입,939535
2019,화합물 및 화학제품,대구,반출,113848
2019,화합물 및 화학제품,대구,합계,1053383
2019,화합물 및 화학제품,인천,반입,2431385
2019,화합물 및 화학제품,인천,반출,543637
2019,화합물 및 화학제품,인천,합계,2975022
2019,화합물 및 화학제품,광주,반입,586800
2019,화합물 및 화학제품,광주,반출,39284
2019,화합물 및 화학제품,광주,합계,626084
2019,화합물 및 화학제품,세종,반입,339681
2019,화합물 및 화학제품,세종,반출,379428
2019,화합물 및 화학제품,세종,합계,719109
2019,화합물 및 화학제품,대전,반입,852963
2019,화합물 및 화학제품,대전,반출,339895
2019,화합물 및 화학제품,대전,합계,1192858
2019,화합물 및 화학제품,울산,반입,5955934
2019,화합물 및 화학제품,울산,반출,1829510
2019,화합물 및 화학제품,울산,합계,7785444
2019,화합물 및 화학제품,경기,반입,5601281
2019,화합물 및 화학제품,경기,반출,7830002
2019,화합물 및 화학제품,경기,합계,13431283
2019,화합물 및 화학제품,강원,반입,449391
2019,화합물 및 화학제품,강원,반출,1587046
2019,화합물 및 화학제품,강원,합계,2036437
2019,화합물 및 화학제품,충북,반입,1987793
2019,화합물 및 화학제품,충북,반출,4958051
2019,화합물 및 화학제품,충북,합계,6945844
2019,화합물 및 화학제품,충남,반입,5748770
2019,화합물 및 화학제품,충남,반출,4878873
2019,화합물 및 화학제품,충남,합계,10627643
2019,화합물 및 화학제품,전북,반입,2113082
2019,화합물 및 화학제품,전북,반출,1302402
2019,화합물 및 화학제품,전북,합계,3415484
2019,화합물 및 화학제품,전남,반입,3340068
2019,화합물 및 화학제품,전남,반출,10746683
2019,화합물 및 화학제품,전남,합계,14086751
2019,화합물 및 화학제품,경북,반입,3410692
2019,화합물 및 화학제품,경북,반출,2457088
2019,화합물 및 화학제품,경북,합계,5867780
2019,화합물 및 화학제품,경남,반입,2424945
2019,화합물 및 화학제품,경남,반출,668956
2019,화합물 및 화학제품,경남,합계,3093901
2019,화합물 및 화학제품,제주,반입,0
2019,화합물 및 화학제품,제주,반출,0
2019,화합물 및 화학제품,제주,합계,0
2019,고무제품 및 플라스틱 제품,서울,반입,828479
2019,고무제품 및 플라스틱 제품,서울,반출,141265
2019,고무제품 및 플라스틱 제품,서울,합계,969744
2019,고무제품 및 플라스틱 제품,부산,반입,654633
2019,고무제품 및 플라스틱 제품,부산,반출,416071
2019,고무제품 및 플라스틱 제품,부산,합계,1070704
2019,고무제품 및 플라스틱 제품,대구,반입,311271
2019,고무제품 및 플라스틱 제품,대구,반출,674208
2019,고무제품 및 플라스틱 제품,대구,합계,985479
2019,고무제품 및 플라스틱 제품,인천,반입,610849
2019,고무제품 및 플라스틱 제품,인천,반출,428534
2019,고무제품 및 플라스틱 제품,인천,합계,1039383
2019,고무제품 및 플라스틱 제품,광주,반입,252629
2019,고무제품 및 플라스틱 제품,광주,반출,1508148
2019,고무제품 및 플라스틱 제품,광주,합계,1760777
2019,고무제품 및 플라스틱 제품,세종,반입,114764
2019,고무제품 및 플라스틱 제품,세종,반출,122232
2019,고무제품 및 플라스틱 제품,세종,합계,236996
2019,고무제품 및 플라스틱 제품,대전,반입,386518
2019,고무제품 및 플라스틱 제품,대전,반출,117554
2019,고무제품 및 플라스틱 제품,대전,합계,504072
2019,고무제품 및 플라스틱 제품,울산,반입,765861
2019,고무제품 및 플라스틱 제품,울산,반출,279335
2019,고무제품 및 플라스틱 제품,울산,합계,1045196
2019,고무제품 및 플라스틱 제품,경기,반입,2647604
2019,고무제품 및 플라스틱 제품,경기,반출,1813735
2019,고무제품 및 플라스틱 제품,경기,합계,4461339
2019,고무제품 및 플라스틱 제품,강원,반입,168831
2019,고무제품 및 플라스틱 제품,강원,반출,209153
2019,고무제품 및 플라스틱 제품,강원,합계,377984
2019,고무제품 및 플라스틱 제품,충북,반입,775955
2019,고무제품 및 플라스틱 제품,충북,반출,787373
2019,고무제품 및 플라스틱 제품,충북,합계,1563328
2019,고무제품 및 플라스틱 제품,충남,반입,1344361
2019,고무제품 및 플라스틱 제품,충남,반출,973364
2019,고무제품 및 플라스틱 제품,충남,합계,2317725
2019,고무제품 및 플라스틱 제품,전북,반입,356136
2019,고무제품 및 플라스틱 제품,전북,반출,549870
2019,고무제품 및 플라스틱 제품,전북,합계,906006
2019,고무제품 및 플라스틱 제품,전남,반입,346638
2019,고무제품 및 플라스틱 제품,전남,반출,346437
2019,고무제품 및 플라스틱 제품,전남,합계,693075
2019,고무제품 및 플라스틱 제품,경북,반입,1106922
2019,고무제품 및 플라스틱 제품,경북,반출,1884084
2019,고무제품 및 플라스틱 제품,경북,합계,2991006
2019,고무제품 및 플라스틱 제품,경남,반입,1129652
2019,고무제품 및 플라스틱 제품,경남,반출,1549740
2019,고무제품 및 플라스틱 제품,경남,합계,2679392
2019,고무제품 및 플라스틱 제품,제주,반입,0
2019,고무제품 및 플라스틱 제품,제주,반출,0
2019,고무제품 및 플라스틱 제품,제주,합계,0
2019,비금속 광물제품,서울,반입,5399128
2019,비금속 광물제품,서울,반출,1951442
2019,비금속 광물제품,서울,합계,7350570
2019,비금속 광물제품,부산,반입,4186992
2019,비금속 광물제품,부산,반출,8741757
2019,비금속 광물제품,부산,합계,12928749
