시도별,산업별,항목,날짜,지수
서울특별시,총지수,생산자제품 재고지수(원지수),2021-06-01,94.3
서울특별시,총지수,생산자제품 재고지수(원지수),2021-07-01,94.3
서울특별시,총지수,생산자제품 재고지수(원지수),2021-08-01,101.7
서울특별시,총지수,생산자제품 재고지수(원지수),2021-09-01,102.6
서울특별시,총지수,생산자제품 재고지수(원지수),2021-10-01,97.0
서울특별시,총지수,생산자제품 재고지수(원지수),2021-11-01,99.9
서울특별시,총지수,생산자제품 재고지수(원지수),2021-12-01,96.1
서울특별시,총지수,생산자제품 재고지수(원지수),2022-01-01,98.5
서울특별시,총지수,생산자제품 재고지수(원지수),2022-02-01,97.0
서울특별시,총지수,생산자제품 재고지수(원지수),2022-03-01,99.5
서울특별시,총지수,생산자제품 재고지수(원지수),2022-04-01,101.7
서울특별시,총지수,생산자제품 재고지수(원지수),2022-05-01,102.3
서울특별시,총지수,생산자제품 재고지수(원지수),2022-06-01,102.2
서울특별시,총지수,생산자제품 재고지수(원지수),2022-07-01,104.5
서울특별시,총지수,생산자제품 재고지수(원지수),2022-08-01,102.9
서울특별시,총지수,생산자제품 재고지수(원지수),2022-09-01,100.2
서울특별시,총지수,생산자제품 재고지수(원지수),2022-10-01,96.2
서울특별시,총지수,생산자제품 재고지수(원지수),2022-11-01,98.0
서울특별시,총지수,생산자제품 재고지수(원지수),2022-12-01,92.1
서울특별시,총지수,생산자제품 재고지수(원지수),2023-01-01,90.1
서울특별시,총지수,생산자제품 재고지수(원지수),2023-02-01,90.0
서울특별시,총지수,생산자제품 재고지수(원지수),2023-03-01,88.0
서울특별시,총지수,생산자제품 재고지수(원지수),2023-04-01,90.3
서울특별시,총지수,생산자제품 재고지수(원지수),2023-05-01,89.6
서울특별시,총지수,생산자제품 재고지수(원지수),2023-06-01,82.9
서울특별시,총지수,생산자제품 재고지수(원지수),2023-07-01,86.3
서울특별시,총지수,생산자제품 재고지수(원지수),2023-08-01,88.1
서울특별시,총지수,생산자제품 재고지수(원지수),2023-09-01,89.7
서울특별시,총지수,생산자제품 재고지수(원지수),2023-10-01,88.1
서울특별시,총지수,생산자제품 재고지수(원지수),2023-11-01,85.9
서울특별시,총지수,생산자제품 재고지수(원지수),2023-12-01,82.4
서울특별시,총지수,생산자제품 재고지수(원지수),2024-01-01,84.5
서울특별시,총지수,생산자제품 재고지수(원지수),2024-02-01,84.9
서울특별시,총지수,생산자제품 재고지수(원지수),2024-03-01,84.5
서울특별시,총지수,생산자제품 재고지수(원지수),2024-04-01,87.4
서울특별시,총지수,생산자제품 재고지수(원지수),2024-05-01,89.1
서울특별시,총지수,생산자제품 재고지수(원지수),2024-06-01,85.9
서울특별시,총지수,생산자제품 재고지수(원지수),2024-07-01,88.8
서울특별시,총지수,생산자제품 재고지수(원지수),2024-08-01,90.2
서울특별시,총지수,생산자제품 재고지수(원지수),2024-09-01,90.4
서울특별시,총지수,생산자제품 재고지수(원지수),2024-10-01,88.6
서울특별시,총지수,생산자제품 재고지수(원지수),2024-11-01,84.5
서울특별시,총지수,생산자제품 재고지수(원지수),2024-12-01,81.9
서울특별시,총지수,생산자제품 재고지수(원지수),2025-01-01,82.9
서울특별시,총지수,생산자제품 재고지수(원지수),2025-02-01,83.1
서울특별시,총지수,생산자제품 재고지수(원지수),2025-03-01,83.6
서울특별시,총지수,생산자제품 재고지수(원지수),2025-04-01,86.7
서울특별시,총지수,생산자제품 재고지수(원지수),2025-05-01,78.3
서울특별시,총지수,생산자제품 재고지수(원지수),2025-06-01,80.3
서울특별시,총지수,생산자제품 재고지수(원지수),2025-07-01,84.1
서울특별시,총지수,생산자제품 재고지수(원지수),2025-08-01,85.8
서울특별시,총지수,생산자제품 재고지수(원지수),2025-09-01,92.9
서울특별시,총지수,생산자제품 재고지수(원지수),2025-10-01,85.6
서울특별시,총지수,생산자제품 재고지수(원지수),2025-11-01,82.0
서울특별시,총지수,생산자제품 재고지수(원지수),2025-12-01,78.6
서울특별시,총지수,생산자제품 재고지수(원지수),2026-01-01,77.0
서울특별시,총지수,생산자제품 재고지수(원지수),2026-02-01,78.0
서울특별시,총지수,생산자제품 재고지수(원지수),2026-03-01,78.5
서울특별시,총지수,생산자제품 재고지수(원지수),2026-04-01,80.5
서울특별시,총지수,생산자제품 재고지수(원지수),2026-05-01,79.7
서울특별시,총지수,생산자제품 재고지수(원지수),2026-06-01,72.1
서울특별시,총지수,생산자제품 출하지수(계절조정),2018-01-01,127.134
서울특별시,총지수,생산자제품 출하지수(계절조정),2018-02-01,132.017
서울특별시,총지수,생산자제품 출하지수(계절조정),2018-03-01,122.277
서울특별시,총지수,생산자제품 출하지수(계절조정),2018-04-01,121.959
