연도,출발지,도착지,품목,물동량_톤
2022,서울특별시,세종특별자치시,기타제품,43
2022,서울특별시,세종특별자치시,*) 재생제품,541644
2022,서울특별시,세종특별자치시,*) 기타,0
2022,부산광역시,서울특별시,합계,1438857
2022,부산광역시,서울특별시,농산물,3850
2022,부산광역시,서울특별시,임산물,168
2022,부산광역시,서울특별시,수산물,12208
2022,부산광역시,서울특별시,축산물,55
2022,부산광역시,서울특별시,석탄광물,0
2022,부산광역시,서울특별시,석회석광물,0
2022,부산광역시,서울특별시,비금속광물,25367
2022,부산광역시,서울특별시,음식료품,23490
2022,부산광역시,서울특별시,담배제품,0
2022,부산광역시,서울특별시,섬유제품,39056
2022,부산광역시,서울특별시,의복,17449
2022,부산광역시,서울특별시,가죽,3964
2022,부산광역시,서울특별시,"목재,나무제품",1487
2022,부산광역시,서울특별시,"펄프,종이",841
2022,부산광역시,서울특별시,"인쇄,기록매체",1182
2022,부산광역시,서울특별시,"코크스,연탄,석유정제품",8658
2022,부산광역시,서울특별시,"화합물,화학제품",1129
2022,부산광역시,서울특별시,"고무,플라스틱제품",11518
2022,부산광역시,서울특별시,비금속광물제품,26923
2022,부산광역시,서울특별시,제1차금속제품,9099
2022,부산광역시,서울특별시,금속가공제품,12115
2022,부산광역시,서울특별시,"기타기계,장비제조품",13109
2022,부산광역시,서울특별시,"전자부품,컴퓨터,영상,음향,통신장비",321
2022,부산광역시,서울특별시,전기장비제품,5423
2022,부산광역시,서울특별시,"의료,정밀,광학기기,시계",1292
2022,부산광역시,서울특별시,"자동차,트레일러",10485
2022,부산광역시,서울특별시,기타운송장비,1338
2022,부산광역시,서울특별시,가구제품,2350
2022,부산광역시,서울특별시,기타제품,384
2022,부산광역시,서울특별시,*) 재생제품,9726
2022,부산광역시,서울특별시,*) 기타,1195870
2022,부산광역시,부산광역시,합계,40869185
2022,부산광역시,부산광역시,농산물,1452859
2022,부산광역시,부산광역시,임산물,1178
2022,부산광역시,부산광역시,수산물,1076399
2022,부산광역시,부산광역시,축산물,707
2022,부산광역시,부산광역시,석탄광물,3287
2022,부산광역시,부산광역시,석회석광물,667569
2022,부산광역시,부산광역시,비금속광물,1714499
2022,부산광역시,부산광역시,음식료품,566835
2022,부산광역시,부산광역시,담배제품,508
2022,부산광역시,부산광역시,섬유제품,273841
2022,부산광역시,부산광역시,의복,148020
2022,부산광역시,부산광역시,가죽,30485
2022,부산광역시,부산광역시,"목재,나무제품",123897
2022,부산광역시,부산광역시,"펄프,종이",89726
2022,부산광역시,부산광역시,"인쇄,기록매체",10409
2022,부산광역시,부산광역시,"코크스,연탄,석유정제품",1769903
2022,부산광역시,부산광역시,"화합물,화학제품",134562
2022,부산광역시,부산광역시,"고무,플라스틱제품",278248
2022,부산광역시,부산광역시,비금속광물제품,2467120
2022,부산광역시,부산광역시,제1차금속제품,5303330
2022,부산광역시,부산광역시,금속가공제품,297038
2022,부산광역시,부산광역시,"기타기계,장비제조품",405743
2022,부산광역시,부산광역시,"전자부품,컴퓨터,영상,음향,통신장비",15914
2022,부산광역시,부산광역시,전기장비제품,92938
2022,부산광역시,부산광역시,"의료,정밀,광학기기,시계",461618
2022,부산광역시,부산광역시,"자동차,트레일러",662388
2022,부산광역시,부산광역시,기타운송장비,260004
2022,부산광역시,부산광역시,가구제품,16625
2022,부산광역시,부산광역시,기타제품,177236
2022,부산광역시,부산광역시,*) 재생제품,2712600
2022,부산광역시,부산광역시,*) 기타,19653699
2022,부산광역시,대구광역시,합계,1925308
2022,부산광역시,대구광역시,농산물,2289
2022,부산광역시,대구광역시,임산물,108
2022,부산광역시,대구광역시,수산물,5000
2022,부산광역시,대구광역시,축산물,156
2022,부산광역시,대구광역시,석탄광물,0
2022,부산광역시,대구광역시,석회석광물,0
2022,부산광역시,대구광역시,비금속광물,120171
2022,부산광역시,대구광역시,음식료품,24533
2022,부산광역시,대구광역시,담배제품,0
2022,부산광역시,대구광역시,섬유제품,4833
2022,부산광역시,대구광역시,의복,14751
2022,부산광역시,대구광역시,가죽,807
2022,부산광역시,대구광역시,"목재,나무제품",2107
2022,부산광역시,대구광역시,"펄프,종이",2867
2022,부산광역시,대구광역시,"인쇄,기록매체",889
2022,부산광역시,대구광역시,"코크스,연탄,석유정제품",3944
2022,부산광역시,대구광역시,"화합물,화학제품",4186
2022,부산광역시,대구광역시,"고무,플라스틱제품",13821
2022,부산광역시,대구광역시,비금속광물제품,76990
2022,부산광역시,대구광역시,제1차금속제품,42930
2022,부산광역시,대구광역시,금속가공제품,25787
2022,부산광역시,대구광역시,"기타기계,장비제조품",14232
2022,부산광역시,대구광역시,"전자부품,컴퓨터,영상,음향,통신장비",651
2022,부산광역시,대구광역시,전기장비제품,5209
2022,부산광역시,대구광역시,"의료,정밀,광학기기,시계",1554
2022,부산광역시,대구광역시,"자동차,트레일러",6077
2022,부산광역시,대구광역시,기타운송장비,416
2022,부산광역시,대구광역시,가구제품,1342
2022,부산광역시,대구광역시,기타제품,469
2022,부산광역시,대구광역시,*) 재생제품,94215
2022,부산광역시,대구광역시,*) 기타,1454974
2022,부산광역시,인천광역시,합계,3047806
2022,부산광역시,인천광역시,농산물,1855
2022,부산광역시,인천광역시,임산물,175
2022,부산광역시,인천광역시,수산물,5855
2022,부산광역시,인천광역시,축산물,16
2022,부산광역시,인천광역시,석탄광물,0
2022,부산광역시,인천광역시,석회석광물,0
2022,부산광역시,인천광역시,비금속광물,50228
2022,부산광역시,인천광역시,음식료품,8284
2022,부산광역시,인천광역시,담배제품,0
2022,부산광역시,인천광역시,섬유제품,2550
2022,부산광역시,인천광역시,의복,2046
2022,부산광역시,인천광역시,가죽,581
2022,부산광역시,인천광역시,"목재,나무제품",2337
2022,부산광역시,인천광역시,"펄프,종이",245
2022,부산광역시,인천광역시,"인쇄,기록매체",252
2022,부산광역시,인천광역시,"코크스,연탄,석유정제품",6971
2022,부산광역시,인천광역시,"화합물,화학제품",1656
2022,부산광역시,인천광역시,"고무,플라스틱제품",8905
2022,부산광역시,인천광역시,비금속광물제품,31482
2022,부산광역시,인천광역시,제1차금속제품,13944
2022,부산광역시,인천광역시,금속가공제품,10852
2022,부산광역시,인천광역시,"기타기계,장비제조품",13163
2022,부산광역시,인천광역시,"전자부품,컴퓨터,영상,음향,통신장비",181
2022,부산광역시,인천광역시,전기장비제품,3372
2022,부산광역시,인천광역시,"의료,정밀,광학기기,시계",644
2022,부산광역시,인천광역시,"자동차,트레일러",9566
2022,부산광역시,인천광역시,기타운송장비,1017
2022,부산광역시,인천광역시,가구제품,594
2022,부산광역시,인천광역시,기타제품,161
2022,부산광역시,인천광역시,*) 재생제품,6847
2022,부산광역시,인천광역시,*) 기타,2864027
2022,부산광역시,광주광역시,합계,797800
2022,부산광역시,광주광역시,농산물,794
2022,부산광역시,광주광역시,임산물,37
2022,부산광역시,광주광역시,수산물,1541
2022,부산광역시,광주광역시,축산물,22
2022,부산광역시,광주광역시,석탄광물,0
2022,부산광역시,광주광역시,석회석광물,0
2022,부산광역시,광주광역시,비금속광물,23438
2022,부산광역시,광주광역시,음식료품,7147
2022,부산광역시,광주광역시,담배제품,0
2022,부산광역시,광주광역시,섬유제품,2296
2022,부산광역시,광주광역시,의복,3006
2022,부산광역시,광주광역시,가죽,314
2022,부산광역시,광주광역시,"목재,나무제품",1039
2022,부산광역시,광주광역시,"펄프,종이",675
2022,부산광역시,광주광역시,"인쇄,기록매체",348
2022,부산광역시,광주광역시,"코크스,연탄,석유정제품",1741
2022,부산광역시,광주광역시,"화합물,화학제품",1284
2022,부산광역시,광주광역시,"고무,플라스틱제품",6786
2022,부산광역시,광주광역시,비금속광물제품,56392
2022,부산광역시,광주광역시,제1차금속제품,24926
2022,부산광역시,광주광역시,금속가공제품,13046
2022,부산광역시,광주광역시,"기타기계,장비제조품",7507
2022,부산광역시,광주광역시,"전자부품,컴퓨터,영상,음향,통신장비",175
2022,부산광역시,광주광역시,전기장비제품,4080
2022,부산광역시,광주광역시,"의료,정밀,광학기기,시계",548
2022,부산광역시,광주광역시,"자동차,트레일러",2601
2022,부산광역시,광주광역시,기타운송장비,116
2022,부산광역시,광주광역시,가구제품,999
2022,부산광역시,광주광역시,기타제품,300
2022,부산광역시,광주광역시,*) 재생제품,26720
2022,부산광역시,광주광역시,*) 기타,609922
2022,부산광역시,대전광역시,합계,524481
2022,부산광역시,대전광역시,농산물,939
2022,부산광역시,대전광역시,임산물,33
2022,부산광역시,대전광역시,수산물,2653
2022,부산광역시,대전광역시,축산물,19
2022,부산광역시,대전광역시,석탄광물,0
2022,부산광역시,대전광역시,석회석광물,0
2022,부산광역시,대전광역시,비금속광물,29565
2022,부산광역시,대전광역시,음식료품,6202
2022,부산광역시,대전광역시,담배제품,0
2022,부산광역시,대전광역시,섬유제품,1613
2022,부산광역시,대전광역시,의복,2223
2022,부산광역시,대전광역시,가죽,228
2022,부산광역시,대전광역시,"목재,나무제품",524
2022,부산광역시,대전광역시,"펄프,종이",792
2022,부산광역시,대전광역시,"인쇄,기록매체",397
2022,부산광역시,대전광역시,"코크스,연탄,석유정제품",1160
2022,부산광역시,대전광역시,"화합물,화학제품",1367
2022,부산광역시,대전광역시,"고무,플라스틱제품",8910
2022,부산광역시,대전광역시,비금속광물제품,36522
2022,부산광역시,대전광역시,제1차금속제품,9223
2022,부산광역시,대전광역시,금속가공제품,5657
2022,부산광역시,대전광역시,"기타기계,장비제조품",6187
2022,부산광역시,대전광역시,"전자부품,컴퓨터,영상,음향,통신장비",258
2022,부산광역시,대전광역시,전기장비제품,1529
2022,부산광역시,대전광역시,"의료,정밀,광학기기,시계",297
2022,부산광역시,대전광역시,"자동차,트레일러",1622
2022,부산광역시,대전광역시,기타운송장비,346
2022,부산광역시,대전광역시,가구제품,444
2022,부산광역시,대전광역시,기타제품,55
2022,부산광역시,대전광역시,*) 재생제품,19184
2022,부산광역시,대전광역시,*) 기타,386532
2022,부산광역시,울산광역시,합계,12560161
2022,부산광역시,울산광역시,농산물,3160
2022,부산광역시,울산광역시,임산물,205
2022,부산광역시,울산광역시,수산물,3270
2022,부산광역시,울산광역시,축산물,29
2022,부산광역시,울산광역시,석탄광물,0
2022,부산광역시,울산광역시,석회석광물,0
2022,부산광역시,울산광역시,비금속광물,426556
2022,부산광역시,울산광역시,음식료품,35915
2022,부산광역시,울산광역시,담배제품,0
2022,부산광역시,울산광역시,섬유제품,4631
2022,부산광역시,울산광역시,의복,9662
2022,부산광역시,울산광역시,가죽,887
2022,부산광역시,울산광역시,"목재,나무제품",6461
2022,부산광역시,울산광역시,"펄프,종이",6941
