기간,지역,HS코드,품목명,수출건수,수출금액,수입건수,수입금액,무역수지,품목약칭_TRASS
2022,세종특별자치시,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,532,15030,316,10025,5005,유연_착색제
2022,세종특별자치시,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,1832,44042,29627,2114,41928,향료_화장품
2022,세종특별자치시,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,545,3590,4420,720,2870,비누_왁스
2022,세종특별자치시,35,단백질계물질변성전분글루(glue)효소,123,4303,127,2756,1547,단백질계물질
2022,세종특별자치시,36,화약류화공품성냥발화성합금특정가연성조제품,0,0,6,63,-63,화약류_성냥
2022,세종특별자치시,37,사진용이나영화용재료,961,56819,230,2224,54595,사진_영화용재료
2022,세종특별자치시,38,각종화학공업생산품,615,17567,649,4831,12736,각종_화학공업생산품
2022,세종특별자치시,39,플라스틱과그제품,5965,208116,7787,34881,173234,플라스틱
2022,세종특별자치시,40,고무와그제품,625,10086,840,8179,1907,고무
2022,세종특별자치시,41,원피(모피는제외한다)와가죽,30,812,1,0,812,원피
2022,세종특별자치시,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,40,295,6457,2310,-2014,가죽제품
2022,세종특별자치시,43,모피ㆍ인조모피와이들의제품,0,0,4,14,-14,모피
2022,세종특별자치시,44,목재와그제품목탄,16,7,340,2888,-2881,목재_및목탄
2022,세종특별자치시,45,코르크(cork)와그제품,0,0,2,0,0,코르크
2022,세종특별자치시,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),0,0,41,101,-101,조물재료의제품
2022,세종특별자치시,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],4,148,260,51140,-50992,펄프
2022,세종특별자치시,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,798,16720,1517,17375,-656,지와_지제품
2022,세종특별자치시,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,150,784,1674,130,654,인쇄서적_신문_회화
2022,세종특별자치시,50,견,0,0,3,1,-1,견
2022,세종특별자치시,51,양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물,0,0,40,24,-24,모
2022,세종특별자치시,52,면,6,0,71,256,-256,면
2022,세종특별자치시,53,그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물,0,0,2,1,-1,기타_식물성방직용_섬유
2022,세종특별자치시,54,인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것,1044,4966,17,8,4958,인조필라멘트
2022,세종특별자치시,55,인조스테이플섬유,0,0,9,219,-219,인조스테이플섬유
2022,세종특별자치시,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,12,421,193,2294,-1873,워딩_펄프_부직포
2022,세종특별자치시,57,양탄자류와그밖의방직용섬유로만든바닥깔개,0,0,163,45,-45,양탄자류
2022,세종특별자치시,58,특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천,3,17,245,461,-444,특수_직물
2022,세종특별자치시,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,707,6991,250,2854,4137,침투_도포직물
2022,세종특별자치시,60,메리야스편물과뜨개질편물,24,130,10,65,65,편물
2022,세종특별자치시,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),175,6006,4243,1204,4802,편물제_의류
2022,세종특별자치시,62,의류와그부속품(메리야스편물이나뜨개질편물은제외한다),111,2429,10682,2100,329,비편물제의류
2022,세종특별자치시,63,제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마,91,355,2115,594,-239,기타_방직용섬유제품
2022,세종특별자치시,64,신발류ㆍ각반과이와유사한것이들의부분품,59,738,4495,11510,-10771,신발류
2022,세종특별자치시,65,모자류와그부분품,23,66,861,136,-70,모자류
2022,세종특별자치시,66,산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품,0,0,77,31,-31,산류_지팡이
2022,세종특별자치시,67,조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품,0,0,183,174,-174,조제_우모_조화_인모제품
2022,세종특별자치시,68,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품,360,17804,141,1015,16789,석_시멘트제품
2022,세종특별자치시,69,도자제품,62,3992,1070,1482,2510,도자_제품
2022,세종특별자치시,70,유리와유리제품,546,29294,1046,19922,9371,유리와유리제품
2022,세종특별자치시,71,천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화,83,426,1044,1818,-1392,진주_귀석귀금속
2022,세종특별자치시,72,철강,256,11406,281,13617,-2211,철강
2022,세종특별자치시,73,철강의제품,1496,18104,4673,20393,-2289,철강제품
2022,세종특별자치시,74,구리와그제품,342,3730,175,5411,-1681,동
2022,세종특별자치시,75,니켈과그제품,3,2,14,85,-83,니켈
2022,세종특별자치시,76,알루미늄과그제품,276,17934,779,25721,-7787,알루미늄
2022,세종특별자치시,78,납과그제품,2,95,2,0,94,연
2022,세종특별자치시,79,아연과그제품,1,0,13,331,-331,아연
2022,세종특별자치시,81,그밖의비금속(卑金屬)서멧(cermet)이들의제품,28,194,14,3162,-2968,기타_비금속
2022,세종특별자치시,82,비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품,99,224,1947,3538,-3314,비금속제의공구
2022,세종특별자치시,83,비금속(卑金屬)으로만든각종제품,141,564,564,1947,-1383,비금속제의각종_제품
2022,세종특별자치시,84,원자로ㆍ보일러ㆍ기계류와이들의부분품,4068,111815,6933,46178,65637,기계류
2022,세종특별자치시,85,전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품,17132,613777,24650,218074,395702,전기기기
2022,세종특별자치시,86,철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기,3,5,0,0,5,철도차량
2022,세종특별자치시,87,철도용이나궤도용외의차량과그부분품ㆍ부속품,1888,25853,1520,8717,17136,자동차
2022,세종특별자치시,88,항공기와우주선이들의부분품,3,0,33,30,-29,항공기
2022,세종특별자치시,89,선박과수상구조물,0,0,12,85,-85,선박
2022,세종특별자치시,90,광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품,1697,31965,4776,68557,-36592,광학_정밀의료기기
2022,세종특별자치시,91,시계와그부분품,3,0,665,245,-245,시계
2022,세종특별자치시,92,악기와그부분품과부속품,16,0,185,239,-239,악기
2022,세종특별자치시,93,무기ㆍ총포탄과이들의부분품과부속품,12,22,15,13,9,무기
2022,세종특별자치시,94,가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물,112,641,2603,5261,-4619,가구_침구조립식건축
2022,세종특별자치시,95,완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품,43,241,4063,1217,-977,완구_운동용구
2022,세종특별자치시,96,잡품,72,300,2901,3554,-3253,잡품
2022,세종특별자치시,97,예술품ㆍ수집품ㆍ골동품,3,7,34,353,-346,예술품_수집과_골동품
2022,세종특별자치시,99,일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼,0,0,210,0,0,
2023,세종특별자치시,01,살아있는동물,3,12,7,919,-908,산_동물
2023,세종특별자치시,02,육과식용설육(屑肉),0,0,277,21613,-21613,육과식용설육
2023,세종특별자치시,03,어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물,0,0,766,398,-398,어류
2023,세종특별자치시,04,낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품,165,1037,2724,53070,-52033,낙농품
2023,세종특별자치시,05,다른류로분류되지않은동물성생산품,1,0,13,14,-14,기타_동물성생산품
2023,세종특별자치시,06,살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎,188,43,18,363,-320,산_수목및절화
2023,세종특별자치시,07,식용의채소ㆍ뿌리ㆍ괴경(塊莖),15,77,622,4328,-4251,채소
2023,세종특별자치시,08,식용의과실과견과류감귤류ㆍ멜론의껍질,16,555,740,52,503,과실_견과류
2023,세종특별자치시,09,커피ㆍ차ㆍ마테(maté)ㆍ향신료,2,2,3324,442,-440,커피_향신료
2023,세종특별자치시,10,곡물,2,48,469,259143,-259095,곡물
2023,세종특별자치시,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),4,6,668,48,-42,제분공업생산품
2023,세종특별자치시,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,17,333,940,1448,-1115,채유용종자
2023,세종특별자치시,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),134,406,162,152,253,식물성수액과_엑스
2023,세종특별자치시,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,12,10,3,0,10,기타_식물성생산품
2023,세종특별자치시,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,175,189,1441,796,-607,동_식물성유지
2023,세종특별자치시,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,11,171,1158,140,31,육_어류조제품
2023,세종특별자치시,17,당류(糖類)와설탕과자,17,7,10537,2960,-2953,당류설탕과자
2023,세종특별자치시,18,코코아와그조제품,2,113,5125,792,-679,코코아
2023,세종특별자치시,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,288,26959,31508,4601,22358,곡물_곡분의_조제품
2023,세종특별자치시,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,81,1084,6443,9609,-8525,채소_과실의_조제품
2023,세종특별자치시,21,각종조제식료품,175,5671,149833,9512,-3841,각종의_조제식료품
2023,세종특별자치시,22,음료ㆍ주류ㆍ식초,134,858,7511,900,-42,음료_알콜식초
2023,세종특별자치시,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,1,9,611,660,-651,사료
2023,세종특별자치시,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,7,25,112,125,-99,담배
2023,세종특별자치시,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,97,334,612,1706,-1372,암석광물
2023,세종특별자치시,26,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),0,0,8,354,-354,금속광물
2023,세종특별자치시,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,76,81,102,270643,-270562,광물성_연료에너지
2023,세종특별자치시,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,303,2753,195,9658,-6905,무기화학품
2023,세종특별자치시,29,유기화학품,1288,221074,1260,139560,81514,유기화학품
2023,세종특별자치시,30,의료용품,840,35984,8984,10322,25662,의료용품
2023,세종특별자치시,31,비료,2,0,19,0,0,비료
2023,세종특별자치시,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,562,12867,351,11475,1392,유연_착색제
2023,세종특별자치시,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,2069,59229,32895,1441,57788,향료_화장품
2023,세종특별자치시,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,584,7046,4156,661,6384,비누_왁스
2023,세종특별자치시,35,단백질계물질변성전분글루(glue)효소,170,4442,173,2948,1494,단백질계물질
2023,세종특별자치시,36,화약류화공품성냥발화성합금특정가연성조제품,1,7,6,12,-5,화약류_성냥
2023,세종특별자치시,37,사진용이나영화용재료,957,47798,234,1974,45823,사진_영화용재료
2023,세종특별자치시,38,각종화학공업생산품,935,42516,538,4321,38195,각종_화학공업생산품
2023,세종특별자치시,39,플라스틱과그제품,4164,91545,10303,32182,59364,플라스틱
2023,세종특별자치시,40,고무와그제품,555,8747,935,7267,1480,고무
2023,세종특별자치시,41,원피(모피는제외한다)와가죽,24,530,0,0,530,원피
2023,세종특별자치시,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,22,293,9774,2306,-2013,가죽제품
2023,세종특별자치시,43,모피ㆍ인조모피와이들의제품,0,0,5,4,-4,모피
2023,세종특별자치시,44,목재와그제품목탄,1,1,362,2175,-2175,목재_및목탄
2023,세종특별자치시,45,코르크(cork)와그제품,0,0,9,3,-3,코르크
2023,세종특별자치시,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),0,0,20,21,-21,조물재료의제품
2023,세종특별자치시,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],11,304,294,66425,-66121,펄프
2023,세종특별자치시,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,719,11384,2339,18975,-7591,지와_지제품
