지역명,연도,연월,수출_금액증감률,수출_중량증감률,수출액_백만불,수출중량_천톤,수출단가_USD_kg,수입_금액증감률,수입_중량증감률,수입액_백만불,수입중량_천톤,수입단가_USD_kg,수지_금액,수지_중량,중량비_수입대수출
대전,2010,2010-01-01,56.2,27.4,245.949,63.324589,3.883941512830032,37.0,29.2,206.496,87.473876,2.3606590840904316,39.453,-24.149287,1.3813571849633324
대전,2010,2010-02-01,34.6,-6.9,268.017,56.908599,4.709604606502437,32.5,70.7,184.619,96.633194,1.9105132755934777,83.398,-39.724595,1.6980420480918885
대전,2010,2010-03-01,39.3,5.0,271.272,66.27789,4.092948643959547,36.0,72.0,222.542,120.883761,1.8409586048534674,48.73,-54.605871,1.8238927189746084
대전,2010,2010-04-01,28.3,-5.6,284.283,67.014905,4.242086144865833,45.4,18.5,272.444,119.049968,2.2884844454557096,11.839,-52.035063,1.776469995741992
대전,2010,2010-05-01,33.0,-6.5,274.94,61.658336,4.459088873238486,-5.6,34.3,226.203,123.522015,1.8312767970956432,48.737,-61.863679,2.0033303363879296
대전,2010,2010-06-01,29.8,-0.5,330.123,68.178024,4.84207345170344,8.5,-10.8,249.004,126.079236,1.9749802417901707,81.119,-57.901212,1.849265035900718
대전,2010,2010-07-01,22.1,-18.2,301.664,58.520822,5.154814811042812,15.0,25.4,230.194,115.631268,1.9907591085137974,71.47,-57.110446,1.975899586646271
대전,2010,2010-08-01,19.2,-31.7,271.282,43.412615,6.24892096456295,20.6,65.4,218.747,149.766191,1.460589993905901,52.535,-106.353576,3.4498311377925517
대전,2010,2010-09-01,7.8,-10.2,303.304,61.098267,4.964199721082105,13.7,-9.6,226.562,107.874142,2.100243819320482,76.742,-46.775875,1.7655843168186751
대전,2010,2010-10-01,21.4,4.1,306.893,64.343319,4.769617184342014,15.2,-2.4,230.303,97.500409,2.3620721426922424,76.59,-33.15709,1.5153151953507402
대전,2010,2010-11-01,1.0,13.9,331.177,68.298057,4.848995923851831,14.2,-1.2,241.083,104.47637,2.3075361442975098,90.094,-36.178313,1.5297121849308246
대전,2010,2010-12-01,27.4,35.7,357.388,85.211668,4.194120457775806,17.5,21.9,268.58,138.326622,1.9416363684497406,88.808,-53.114954,1.623329589088668
대전,2011,2011-01-01,34.3,0.2,330.362,63.461154,5.205735779718093,4.7,-5.2,216.293,82.913457,2.6086597740099053,114.069,-19.452303,1.3065229951538542
대전,2011,2011-02-01,15.7,7.1,310.086,60.97367,5.085572182222261,10.0,-15.8,203.127,81.397406,2.4954972152306674,106.959,-20.423736,1.3349599261451706
대전,2011,2011-03-01,27.5,3.5,345.737,68.629542,5.037728504730514,27.7,13.5,284.231,137.25166,2.070874771204953,61.506,-68.622118,1.9998918250102848
대전,2011,2011-04-01,20.3,4.4,341.866,69.986453,4.884745337787014,3.3,-23.5,281.557,91.080815,3.0912876657943826,60.309,-21.094362,1.301406359313566
대전,2011,2011-05-01,24.9,16.3,343.422,71.695549,4.790004467362402,33.3,4.4,301.609,128.979011,2.338434739587203,41.813,-57.283462,1.7989821237019887
대전,2011,2011-06-01,1.0,0.9,333.297,68.759783,4.847266606411483,9.9,-6.7,273.62,117.659025,2.325533464177525,59.677,-48.899242,1.7111605049713434
대전,2011,2011-07-01,14.5,15.2,345.512,67.411345,5.125428071491527,7.3,-3.8,247.024,111.268577,2.220069732715284,98.488,-43.857232,1.650591261752751
대전,2011,2011-08-01,24.0,45.7,336.488,63.268207,5.318437426241587,13.3,-19.6,247.813,120.45641,2.057283626500242,88.675,-57.188203,1.9039011173495086
대전,2011,2011-09-01,9.7,9.4,332.646,66.814371,4.978659456361567,2.8,-29.8,232.936,75.690165,3.0774936215292965,99.71,-8.875794,1.1328425886101658
대전,2011,2011-10-01,6.5,1.9,326.913,65.589544,4.984224314777977,16.0,18.9,267.181,115.882141,2.3056270594793378,59.732,-50.292597,1.7667776589512498
대전,2011,2011-11-01,9.1,0.7,361.15,68.771056,5.251482542306752,7.1,-5.3,258.275,98.89105,2.6117125867305484,102.875,-30.119994,1.4379748654724744
대전,2011,2011-12-01,16.0,-12.5,414.699,74.593735,5.55943471660187,-9.3,-18.9,243.569,112.187729,2.1710841477145864,171.13,-37.593994,1.5039832634738024
대전,2012,2012-01-01,-11.9,-1.5,290.951,62.48634,4.656233666430135,-8.0,-11.9,199.034,73.058441,2.7243121708551103,91.917,-10.572101,1.1691905942962895
대전,2012,2012-02-01,17.1,21.5,362.965,74.053962,4.901358282491354,1.9,1.8,206.914,82.900522,2.4959312077673044,156.051,-8.84656,1.1194609952131933
대전,2012,2012-03-01,56.1,7.6,539.855,73.822924,7.312836863519522,-17.2,-34.9,235.242,89.370198,2.6322197473479916,304.613,-15.547274,1.2106022514090609
대전,2012,2012-04-01,8.7,5.8,371.755,74.053211,5.020106420503494,-13.1,20.6,244.639,109.841727,2.227195499211333,127.116,-35.788516,1.483281082841904
대전,2012,2012-05-01,-4.7,7.0,327.333,76.693317,4.2680772302494105,-16.2,-9.6,252.811,116.590489,2.1683672670761336,74.522,-39.897172,1.5202170614161856
대전,2012,2012-06-01,0.1,-3.1,333.764,66.660745,5.006904738313381,-22.2,-22.4,212.823,91.292605,2.3312183938666227,120.941,-24.63186,1.369510721789863
대전,2012,2012-07-01,6.5,22.2,367.884,82.406998,4.464232515787069,-3.1,27.6,239.407,141.928567,1.686813338994679,128.477,-59.521569,1.7222877964805854
대전,2012,2012-08-01,-9.3,9.3,305.047,69.135859,4.412283356456163,14.7,12.6,284.339,135.667593,2.0958505543766814,20.708,-66.531734,1.9623332227636023
대전,2012,2012-09-01,6.8,12.8,355.249,75.366015,4.713649779678546,4.5,58.4,243.514,119.856715,2.031709278866854,111.735,-44.4907,1.590328412614094
대전,2012,2012-10-01,-2.6,16.7,318.307,76.554783,4.157898272665733,-3.4,16.9,258.022,135.446835,1.9049688388805837,60.285,-58.892052,1.7692798502217686
대전,2012,2012-11-01,-5.0,2.3,343.253,70.359185,4.878581239961776,0.1,36.9,258.548,135.402548,1.9094766222567687,84.705,-65.043363,1.9244473624872147
대전,2012,2012-12-01,-13.8,4.7,357.674,78.074388,4.581195052082893,7.4,3.3,261.695,115.86411,2.258637295017413,95.979,-37.789722,1.484022007319481
대전,2013,2013-01-01,6.6,9.0,310.032,68.087446,4.5534385296226265,61.1,149.5,320.666,182.253141,1.7594539015379713,-10.634,-114.165695,2.6767510269073687
대전,2013,2013-02-01,-18.5,0.5,295.713,74.394725,3.974918920662722,27.1,55.6,263.056,128.995365,2.039267069789678,32.657,-54.60064,1.7339316060379282
대전,2013,2013-03-01,-38.6,-2.5,331.339,71.99816,4.602048163453066,13.8,48.2,267.628,132.428609,2.020922835487912,63.711,-60.430449,1.8393332412939443
대전,2013,2013-04-01,-8.1,1.4,341.495,75.082314,4.548274844059814,15.3,8.6,282.086,119.335411,2.363808006661158,59.409,-44.253097,1.5893944211682127
대전,2013,2013-05-01,1.0,-2.9,330.683,74.493772,4.439069080835375,-2.5,2.1,246.574,118.998236,2.0720811357237263,84.109,-44.504464,1.597425298855856
대전,2013,2013-06-01,-11.1,-1.9,296.706,65.395873,4.537075298314314,15.5,43.0,245.908,130.57058,1.8833339026295204,50.798,-65.174707,1.9966180434658316
대전,2013,2013-07-01,13.4,-16.5,417.123,68.799062,6.06291696244347,28.8,13.2,308.266,160.67469,1.9185722405937113,108.857,-91.875628,2.3354197765079996
대전,2013,2013-08-01,1.4,-9.5,309.193,62.57015,4.941541613692791,-6.2,-1.9,266.841,133.146459,2.004116384349358,42.352,-70.576309,2.127954927389498
대전,2013,2013-09-01,-5.7,-5.1,334.989,71.520043,4.683847855069103,4.8,-15.8,255.159,100.901352,2.5287966409013034,79.83,-29.381309,1.41081223902508
대전,2013,2013-10-01,27.0,-8.0,404.293,70.453224,5.738459889358648,14.7,11.9,295.844,151.525783,1.952433402043532,108.449,-81.072559,2.150728872251467
대전,2013,2013-11-01,-9.1,-13.5,312.018,60.875202,5.125535353459689,3.5,-10.2,267.69,121.590348,2.201572776154897,44.328,-60.715146,1.9973707520510569
대전,2013,2013-12-01,-3.3,-11.7,346.031,68.935574,5.019628907420137,22.7,57.8,321.156,182.780975,1.7570537633908563,24.875,-113.845401,2.651475347111783
대전,2014,2014-01-01,12.0,-7.8,347.285,62.760419,5.533503528712898,-9.7,-34.8,289.638,118.821244,2.4375944086227546,57.647,-56.060825,1.8932512862924002
대전,2014,2014-02-01,16.1,-17.1,343.304,61.69593,5.564451334147974,3.4,16.0,271.959,149.681754,1.8169148391994392,71.345,-87.985824,2.4261203940033
대전,2014,2014-03-01,20.6,0.1,399.707,72.069065,5.546166028378472,6.3,-9.8,284.403,119.436624,2.3812042778436204,115.304,-47.367559,1.6572523037450257
대전,2014,2014-04-01,28.4,0.2,438.579,75.229753,5.829860959399933,10.7,21.4,312.223,144.822231,2.155905193864884,126.356,-69.592478,1.9250658845044992
대전,2014,2014-05-01,9.1,-11.1,360.695,66.205486,5.448113469025815,22.3,9.6,301.545,130.481073,2.3110248334637777,59.15,-64.275587,1.9708498628044209
대전,2014,2014-06-01,32.9,7.8,394.287,70.467391,5.595311454059652,16.3,30.2,286.08,170.059253,1.6822371905867421,108.207,-99.591862,2.41330423315942
대전,2014,2014-07-01,1.5,3.2,423.326,71.008304,5.9616407680994605,-4.1,-11.8,295.478,141.772024,2.0841770587968753,127.848,-70.76372,1.996555557783777
대전,2014,2014-08-01,19.3,3.9,368.91,65.012385,5.6744572591822315,-1.2,-11.9,263.746,117.300751,2.2484596027863453,105.164,-52.288366,1.8042831531253622
대전,2014,2014-09-01,17.8,-2.5,394.733,69.742465,5.659865908094875,20.0,34.8,306.116,136.033743,2.2502946199164717,88.617,-66.291278,1.9505152707177758
대전,2014,2014-10-01,2.6,6.1,414.896,74.747685,5.55062006268154,5.1,6.1,310.823,160.699881,1.9341831373229206,104.073,-85.952196,2.1498977660645946
대전,2014,2014-11-01,44.7,9.5,451.613,66.660471,6.774824618325904,3.8,-14.2,277.932,104.330858,2.663948186834618,173.681,-37.670387,1.5651083233420298
대전,2014,2014-12-01,13.9,13.1,394.193,77.949814,5.057010142448832,11.5,-3.7,357.969,176.097998,2.0327829053456927,36.224,-98.148184,2.2591201821212814
대전,2015,2015-01-01,17.6,19.3,408.262,74.854541,5.454071249999382,9.4,17.2,317.004,139.289051,2.2758716332987294,91.258,-64.43451,1.8607962742033246
대전,2015,2015-02-01,-2.5,4.9,334.696,64.746565,5.169324426708969,2.1,-23.2,277.763,114.888311,2.4176785051701213,56.933,-50.141746,1.774430983327069
대전,2015,2015-03-01,-4.6,1.5,381.459,73.123098,5.216669020232157,0.6,25.7,286.162,150.083482,1.9066855072032511,95.297,-76.960384,2.052477070924976
대전,2015,2015-04-01,-15.8,4.6,369.153,78.72131,4.689365560608684,-9.7,-15.7,281.788,122.01942,2.3093700986285626,87.365,-43.29811,1.5500176508749663
대전,2015,2015-05-01,-12.6,22.8,315.311,81.319129,3.8774517616882003,-8.3,48.7,276.449,194.001621,1.4249829386734867,38.862,-112.682492,2.3856824757677866
대전,2015,2015-06-01,-7.5,4.4,364.556,73.569427,4.955264909158529,10.5,-26.6,316.096,124.902386,2.5307442885838864,48.46,-51.332959,1.6977485226301954
대전,2015,2015-07-01,-9.6,8.9,382.647,77.319298,4.948919737993482,-6.3,11.0,276.736,157.344097,1.7587949295612915,105.911,-80.024799,2.034991277339326
대전,2015,2015-08-01,-19.3,7.7,297.672,69.993594,4.252846339052113,-2.5,18.9,257.218,139.518719,1.8436092435739753,40.454,-69.525125,1.9933069732067195
대전,2015,2015-09-01,-6.8,16.2,368.073,81.018068,4.543097719881446,-18.4,-2.9,249.825,132.145652,1.8905275823982464,118.248,-51.127584,1.6310639745198565
대전,2015,2015-10-01,-12.7,8.0,362.082,80.737599,4.484676340201793,8.3,-1.4,336.593,158.387013,2.12513004459526,25.489,-77.649414,1.9617503488058892
대전,2015,2015-11-01,-27.1,27.6,329.254,85.058107,3.870930257124109,26.5,36.7,351.624,142.646154,2.465008625469145,-22.37,-57.588047,1.6770436003237175
대전,2015,2015-12-01,-0.1,6.2,393.787,82.797599,4.7560195555912195,10.8,30.7,396.695,230.139659,1.7237142078150034,-2.908,-147.34206,2.7795450807697937
대전,2016,2016-01-01,-21.9,-0.8,318.965,74.252066,4.295705388184081,-13.4,-1.8,274.403,136.775655,2.0062269122381466,44.562,-62.523589,1.8420451088862633
대전,2016,2016-02-01,-12.6,7.7,292.412,69.731602,4.1933928321337,-5.2,0.4,263.437,115.368805,2.28343355034318,28.975,-45.637203,1.6544694470091192
대전,2016,2016-03-01,12.2,17.7,428.147,86.047058,4.975730837886404,8.5,17.7,310.365,176.709125,1.7563609123184782,117.782,-90.662067,2.053633547819845
대전,2016,2016-04-01,-9.8,-1.0,332.968,77.948579,4.271636561841621,-5.1,15.5,267.507,140.967365,1.8976519849115432,65.461,-63.018786,1.8084661299598548
대전,2016,2016-05-01,13.1,-5.4,356.661,76.963033,4.634185869468008,2.7,-3.4,284.037,187.338433,1.5161704699430256,72.624,-110.3754,2.4341352685515916
대전,2016,2016-06-01,-3.2,-1.2,352.869,72.716486,4.852668485658121,-3.8,12.7,303.943,140.751962,2.1594228292178266,48.926,-68.035476,1.9356265647930238
대전,2016,2016-07-01,-14.0,-15.3,329.145,65.510645,5.024297959514824,-3.6,-12.0,266.7,138.388487,1.9271834368707275,62.445,-72.877842,2.1124580135029962
대전,2016,2016-08-01,9.8,2.6,326.853,71.779099,4.553595747976719,14.4,29.5,294.278,180.627078,1.6292020180938762,32.575,-108.847979,2.516429998654622
대전,2016,2016-09-01,-5.3,-12.7,348.444,70.722483,4.926919774578616,9.8,15.5,274.25,152.660011,1.7964756991927637,74.194,-81.937528,2.158578213380885
대전,2016,2016-10-01,-4.8,-4.9,344.654,76.811833,4.486990956198116,-9.1,13.5,305.85,179.756126,1.701471915343792,38.804,-102.944293,2.3402139876026653
대전,2016,2016-11-01,9.7,-7.5,361.215,78.68965,4.590374973074604,-13.4,15.0,304.347,164.11064,1.8545232655237953,56.868,-85.42099,2.085542889058472
대전,2016,2016-12-01,-5.8,-10.9,370.979,73.813492,5.025896891587245,-17.4,-40.4,327.791,137.239992,2.3884510281813482,43.188,-63.4265,1.8592805770522278
대전,2017,2017-01-01,32.4,-2.1,422.285,72.718403,5.807126979947566,5.7,-6.6,289.92,127.80078,2.2685307554460934,132.365,-55.082377,1.757475064462018
대전,2017,2017-02-01,20.2,5.1,351.435,73.308719,4.793904528600479,-1.3,-4.7,259.958,109.976998,2.3637488268228597,91.477,-36.668279,1.500189875095212
대전,2017,2017-03-01,8.2,10.6,463.461,95.170159,4.869814287060296,21.0,-29.1,375.528,125.317169,2.996620518933044,87.933,-30.14701,1.31676956639318
대전,2017,2017-04-01,4.0,13.8,346.203,88.708507,3.902703491560285,30.2,-12.3,348.19,123.678914,2.815273749897254,-1.987,-34.970407,1.3942170619555123
대전,2017,2017-05-01,-9.8,8.2,321.577,83.305193,3.86022753707563,-13.9,-39.3,244.603,113.787057,2.1496557380862744,76.974,-30.481864,1.3659059285775859
대전,2017,2017-06-01,3.9,7.0,366.751,77.79616,4.714255819310361,2.9,-32.0,312.767,95.717562,3.2676030758075516,53.984,-17.921402,1.2303635809273876
대전,2017,2017-07-01,3.5,13.9,340.735,74.61996,4.566271544503643,-8.0,-17.5,245.451,114.101521,2.1511632610050833,95.284,-39.481561,1.529101878371417
대전,2017,2017-08-01,0.2,-4.9,327.59,68.269302,4.798496401794177,-8.7,-47.8,268.577,94.212031,2.850771787310264,59.013,-25.942729,1.3800057747770733
대전,2017,2017-09-01,26.3,16.1,440.225,82.106669,5.361622939544655,6.1,-14.2,290.973,131.040667,2.2204786243952803,149.252,-48.933998,1.5959807966390647
대전,2017,2017-10-01,-12.6,16.6,301.079,89.546322,3.362270981939381,-13.1,-50.0,265.805,89.807533,2.9597183122711987,35.274,-0.261211,1.0029170488990045
대전,2017,2017-11-01,5.7,-1.6,381.683,77.451092,4.9280518859566245,-8.2,-29.4,279.515,115.936442,2.410933052439198,102.168,-38.48535,1.496898739658829
대전,2017,2017-12-01,5.4,30.7,390.897,96.492404,4.051064993675564,-6.4,-8.6,306.863,125.36979,2.44766302950655,84.034,-28.877386,1.2992710804469128
대전,2018,2018-01-01,-24.7,2.9,317.923,74.809954,4.249741952788796,15.2,17.3,333.989,149.953698,2.2272808503862307,-16.066,-75.143744,2.004461839396399
대전,2018,2018-02-01,-13.3,-12.6,304.769,64.102499,4.754401228569888,9.9,-1.1,285.705,108.820284,2.6254755960754523,19.064,-44.717785,1.6975981544806857
대전,2018,2018-03-01,-11.5,19.4,410.02,113.608014,3.609076380826444,-27.4,-21.0,272.523,98.988081,2.7530890309915192,137.497,14.619933,0.8713124850505705
대전,2018,2018-04-01,6.0,-4.2,367.144,84.976076,4.320557235427063,-16.6,2.6,290.527,126.878205,2.289810137209933,76.617,-41.902129,1.4931050122860463
대전,2018,2018-05-01,35.0,14.0,434.141,94.928729,4.573336276313149,16.6,19.4,285.313,135.882302,2.0997068477688874,148.828,-40.953573,1.431413897893861
대전,2018,2018-06-01,2.6,0.5,376.436,78.154613,4.816555102128136,-10.5,30.6,279.825,124.976186,2.239026561428271,96.611,-46.821573,1.5990890518516163
대전,2018,2018-07-01,-1.5,8.0,335.613,80.56682,4.16564784361602,11.4,11.9,273.419,127.697811,2.141140853228878,62.194,-47.130991,1.5849925689011928
대전,2018,2018-08-01,0.7,5.8,329.875,72.255029,4.565426165699829,-0.1,9.7,268.402,103.349429,2.597034183904393,61.473,-31.0944,1.4303423641280388
대전,2018,2018-09-01,-28.7,-27.0,314.078,59.909803,5.242514317731941,-21.5,-31.5,228.556,89.823401,2.544503965063625,85.522,-29.913598,1.4993105719276025
대전,2018,2018-10-01,83.6,-12.4,552.909,78.473863,7.045772679751983,22.5,39.6,325.546,125.367288,2.5967379943642075,227.363,-46.893425,1.597567434650184
대전,2018,2018-11-01,7.1,34.9,408.895,104.499357,3.912894889869992,4.4,-1.3,291.703,114.475502,2.5481696511800402,117.192,-9.976145,1.095466089805701
대전,2018,2018-12-01,-7.2,-8.6,362.78,88.234446,4.1115461868486145,-5.7,-4.1,289.364,120.243088,2.406491756099943,73.416,-32.008642,1.3627680962602746
대전,2019,2019-01-01,4.2,17.5,331.214,87.891048,3.7684611520390563,-2.5,-14.0,325.573,128.918769,2.5254119514591395,5.641,-41.027721,1.4668020456417814
대전,2019,2019-02-01,-0.4,27.6,303.53,81.790033,3.7110878779080574,-17.5,2.4,235.579,111.429328,2.11415615824229,67.951,-29.639295,1.3623827245552034
대전,2019,2019-03-01,-13.5,-34.8,354.585,74.051096,4.788382875521518,0.4,13.9,273.697,112.790689,2.426592145385334,80.888,-38.739593,1.5231467877261398
대전,2019,2019-04-01,1.1,-5.6,371.047,80.230166,4.624781656316154,-1.6,5.4,285.767,133.74637,2.1366336895722853,85.28,-53.516204,1.6670334447519404
대전,2019,2019-05-01,-18.0,-18.7,356.192,77.20526,4.613571665971982,-8.4,-11.9,261.38,119.761548,2.1825035194100866,94.812,-42.556288,1.5512096973703604
대전,2019,2019-06-01,-10.8,5.0,335.715,82.068671,4.090659637951247,-14.8,-26.4,238.506,91.920049,2.594711410565066,97.209,-9.851378,1.1200382299355134
대전,2019,2019-07-01,-2.4,1.6,327.435,81.82472,4.001663555952284,-1.7,-7.6,268.715,118.021383,2.2768331735275464,58.72,-36.196663,1.4423683087458166
대전,2019,2019-08-01,-9.7,3.0,297.802,74.415671,4.00187213255122,-14.2,-1.2,230.177,102.096688,2.2545001655685444,67.625,-27.681017,1.3719783296719854
대전,2019,2019-09-01,-1.9,32.2,308.172,79.19175,3.8914659670988456,5.9,10.9,241.971,99.619896,2.428942507629199,66.201,-20.428146,1.2579580069893643
대전,2019,2019-10-01,-37.3,3.4,346.662,81.145418,4.272108130615582,-17.3,3.0,269.3,129.181156,2.0846693770103744,77.362,-48.035738,1.5919710463503929
대전,2019,2019-11-01,-15.8,-20.8,344.356,82.731646,4.1623250188930125,-8.7,15.0,266.251,131.631952,2.0226927881461485,78.105,-48.900306,1.5910713537598418
대전,2019,2019-12-01,2.3,-6.9,371.216,82.109804,4.520970479968507,-5.1,-12.7,274.655,105.029319,2.6150317131923897,96.561,-22.919515,1.2791325016437745
대전,2020,2020-01-01,39.2,-16.7,461.0,73.195497,6.298201650300974,20.3,-13.6,391.608,111.352101,3.516844284779144,69.392,-38.156604,1.5212971502878108
대전,2020,2020-02-01,22.5,13.2,371.889,92.598352,4.0161513889577645,-3.3,-28.9,227.788,79.213694,2.875613905848148,144.101,13.384658,0.8554546845498935
대전,2020,2020-03-01,14.6,32.1,406.404,97.84675,4.153474693845222,-1.9,-12.8,268.433,98.378238,2.7285810912775244,137.971,-0.531488,1.0054318411188925
대전,2020,2020-04-01,-14.0,-15.3,319.125,67.971932,4.694952616618283,3.4,-31.3,295.545,91.860891,3.217310400353073,23.58,-23.888959,1.35145328810133
대전,2020,2020-05-01,-6.2,-10.6,334.112,69.025933,4.840383685940181,1.7,-10.3,265.823,107.457967,2.4737393366096345,68.289,-38.432034,1.5567767407070034
대전,2020,2020-06-01,16.1,-12.5,389.833,71.782925,5.43072046729776,24.4,3.5,296.77,95.132259,3.1195516969695842,93.063,-23.349334,1.3252769931010753
대전,2020,2020-07-01,42.0,-10.2,464.871,73.494023,6.325289881056042,12.9,20.2,303.271,141.872012,2.1376379718925818,161.6,-68.377989,1.9303884344445261
대전,2020,2020-08-01,36.8,-6.4,407.499,69.659746,5.849849064910458,20.9,-24.3,278.377,77.241669,3.6039744299155423,129.122,-7.581923,1.1088422429791804
대전,2020,2020-09-01,61.4,-8.0,497.351,72.86415,6.825729799908459,15.2,25.9,278.792,125.442673,2.2224653966039134,218.559,-52.578523,1.7215966013464783
대전,2020,2020-10-01,35.2,-6.5,468.516,75.894731,6.17323487186482,15.6,-11.8,311.398,113.943234,2.7329222549537255,157.118,-38.048503,1.5013326023910671
대전,2020,2020-11-01,24.2,-4.1,427.739,79.335727,5.391505393276348,42.2,-38.1,378.623,81.476851,4.647000900906197,49.116,-2.141124,1.0269881436896646
대전,2020,2020-12-01,26.6,-10.7,469.847,73.309586,6.409079980345272,18.3,3.4,324.942,108.549769,2.9934840303529344,144.905,-35.240183,1.4807036149406163
