행정구역별,산업별,산업코드,연도,지표,단위,값,지수
광 주,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,29394,105.22
대 전,전체 산업,0,2023,종사자수,명,709610,103.07
대 전,"농업, 임업 및 어업",01~03,2023,종사자수,명,220,54.59
대 전,광업,05~08,2023,종사자수,명,23,85.19
대 전,제조업,10~34,2023,종사자수,명,66422,98.87
대 전,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,2012,92.0
대 전,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,4148,90.25
대 전,건설업,41~42,2023,종사자수,명,66251,109.63
대 전,도매 및 소매업,45~47,2023,종사자수,명,97798,97.24
대 전,운수 및 창고업,49~52,2023,종사자수,명,34627,100.03
대 전,숙박 및 음식점업,55~56,2023,종사자수,명,65259,112.12
대 전,정보통신업,58~63,2023,종사자수,명,21980,109.58
대 전,금융 및 보험업,64~66,2023,종사자수,명,18933,99.89
대 전,부동산업,68,2023,종사자수,명,17336,93.06
대 전,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,61529,106.96
대 전,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,47028,105.09
대 전,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,28917,95.91
대 전,교육 서비스업,85,2023,종사자수,명,58946,100.07
대 전,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,78629,107.17
대 전,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,11423,106.95
대 전,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,28129,103.33
울 산,전체 산업,0,2023,종사자수,명,551628,101.41
울 산,"농업, 임업 및 어업",01~03,2023,종사자수,명,472,116.83
울 산,광업,05~08,2023,종사자수,명,142,51.64
울 산,제조업,10~34,2023,종사자수,명,171192,96.5
울 산,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,2877,103.16
울 산,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,2829,102.8
울 산,건설업,41~42,2023,종사자수,명,45258,117.81
울 산,도매 및 소매업,45~47,2023,종사자수,명,54654,97.09
울 산,운수 및 창고업,49~52,2023,종사자수,명,30847,101.24
울 산,숙박 및 음식점업,55~56,2023,종사자수,명,47447,105.55
울 산,정보통신업,58~63,2023,종사자수,명,4762,98.76
울 산,금융 및 보험업,64~66,2023,종사자수,명,11108,97.63
울 산,부동산업,68,2023,종사자수,명,11078,95.43
울 산,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,20764,104.72
울 산,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,21380,100.87
울 산,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,17499,98.33
울 산,교육 서비스업,85,2023,종사자수,명,36112,103.1
울 산,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,46809,108.97
울 산,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,7791,104.82
울 산,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,18607,102.34
세 종,전체 산업,0,2023,종사자수,명,163650,106.98
세 종,"농업, 임업 및 어업",01~03,2023,종사자수,명,305,103.74
세 종,광업,05~08,2023,종사자수,명,184,221.69
세 종,제조업,10~34,2023,종사자수,명,23411,111.05
세 종,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,968,109.13
세 종,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,843,107.66
세 종,건설업,41~42,2023,종사자수,명,8569,87.18
세 종,도매 및 소매업,45~47,2023,종사자수,명,14619,106.15
세 종,운수 및 창고업,49~52,2023,종사자수,명,5953,108.99
세 종,숙박 및 음식점업,55~56,2023,종사자수,명,13948,112.91
세 종,정보통신업,58~63,2023,종사자수,명,3792,127.46
세 종,금융 및 보험업,64~66,2023,종사자수,명,2140,110.08
세 종,부동산업,68,2023,종사자수,명,5908,98.38
세 종,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,10379,116.42
세 종,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,5948,107.25
세 종,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,25101,102.0
세 종,교육 서비스업,85,2023,종사자수,명,19185,109.68
세 종,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,13658,104.11
세 종,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,3383,119.54
세 종,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,5356,107.23
경 기,전체 산업,0,2023,종사자수,명,6187581,103.22
경 기,"농업, 임업 및 어업",01~03,2023,종사자수,명,8133,98.44
경 기,광업,05~08,2023,종사자수,명,1554,103.81
경 기,제조업,10~34,2023,종사자수,명,1357108,98.82
경 기,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,16554,106.41
경 기,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,34144,98.27
경 기,건설업,41~42,2023,종사자수,명,404510,95.96
경 기,도매 및 소매업,45~47,2023,종사자수,명,915589,100.68
경 기,운수 및 창고업,49~52,2023,종사자수,명,358514,110.09
경 기,숙박 및 음식점업,55~56,2023,종사자수,명,520610,111.2
경 기,정보통신업,58~63,2023,종사자수,명,195454,111.0
경 기,금융 및 보험업,64~66,2023,종사자수,명,101918,100.79
경 기,부동산업,68,2023,종사자수,명,178916,98.95
경 기,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,371568,108.13
경 기,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,269662,100.09
경 기,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,152811,100.38
경 기,교육 서비스업,85,2023,종사자수,명,409918,105.07
경 기,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,561631,109.95
경 기,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,117950,109.09
경 기,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,211037,103.39
강 원,전체 산업,0,2023,종사자수,명,738221,103.35
강 원,"농업, 임업 및 어업",01~03,2023,종사자수,명,5309,100.0
강 원,광업,05~08,2023,종사자수,명,3578,85.74
강 원,제조업,10~34,2023,종사자수,명,63456,98.83
강 원,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,10264,113.96
강 원,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,5565,98.86
강 원,건설업,41~42,2023,종사자수,명,79694,104.1
강 원,도매 및 소매업,45~47,2023,종사자수,명,90754,98.56
강 원,운수 및 창고업,49~52,2023,종사자수,명,32009,104.34
강 원,숙박 및 음식점업,55~56,2023,종사자수,명,101719,105.79
강 원,정보통신업,58~63,2023,종사자수,명,9435,96.18
강 원,금융 및 보험업,64~66,2023,종사자수,명,19336,98.98
강 원,부동산업,68,2023,종사자수,명,14548,99.8
강 원,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,23313,108.49
강 원,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,27940,104.87
강 원,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,48401,101.14
강 원,교육 서비스업,85,2023,종사자수,명,57143,100.59
강 원,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,88508,109.92
강 원,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,23806,108.26
강 원,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,33443,106.86
충 북,전체 산업,0,2023,종사자수,명,845108,103.4
충 북,"농업, 임업 및 어업",01~03,2023,종사자수,명,4451,101.85
충 북,광업,05~08,2023,종사자수,명,1156,101.49
충 북,제조업,10~34,2023,종사자수,명,227470,101.41
충 북,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,9663,123.24
충 북,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,6702,103.89
충 북,건설업,41~42,2023,종사자수,명,69468,102.17
충 북,도매 및 소매업,45~47,2023,종사자수,명,89411,97.83
충 북,운수 및 창고업,49~52,2023,종사자수,명,41687,105.78
충 북,숙박 및 음식점업,55~56,2023,종사자수,명,73679,108.47
충 북,정보통신업,58~63,2023,종사자수,명,8073,106.79
충 북,금융 및 보험업,64~66,2023,종사자수,명,14941,102.06
충 북,부동산업,68,2023,종사자수,명,15374,94.79
충 북,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,29292,108.02
충 북,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,35610,100.45
충 북,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,36027,100.65
충 북,교육 서비스업,85,2023,종사자수,명,56083,102.66
충 북,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,79469,111.04
충 북,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,16137,111.33
충 북,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,30415,104.76
충 남,전체 산업,0,2023,종사자수,명,1100749,101.65
충 남,"농업, 임업 및 어업",01~03,2023,종사자수,명,8331,104.39
충 남,광업,05~08,2023,종사자수,명,837,95.22
충 남,제조업,10~34,2023,종사자수,명,311475,97.83
충 남,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,21757,111.39
충 남,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,7579,97.54
충 남,건설업,41~42,2023,종사자수,명,84539,98.89
충 남,도매 및 소매업,45~47,2023,종사자수,명,122817,99.06
충 남,운수 및 창고업,49~52,2023,종사자수,명,48047,100.06
충 남,숙박 및 음식점업,55~56,2023,종사자수,명,99234,109.71
충 남,정보통신업,58~63,2023,종사자수,명,8720,105.75
충 남,금융 및 보험업,64~66,2023,종사자수,명,18408,101.7
충 남,부동산업,68,2023,종사자수,명,19875,101.45
충 남,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,31327,108.64
충 남,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,37116,88.9
충 남,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,44299,106.74
충 남,교육 서비스업,85,2023,종사자수,명,72581,101.14
충 남,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,106912,109.19
충 남,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,15801,110.74
충 남,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,41094,107.04
전 북,전체 산업,0,2023,종사자수,명,799091,101.01
전 북,"농업, 임업 및 어업",01~03,2023,종사자수,명,5996,94.45
전 북,광업,05~08,2023,종사자수,명,753,90.29
전 북,제조업,10~34,2023,종사자수,명,120105,98.69
전 북,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,28140,115.38
전 북,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,5929,102.33
전 북,건설업,41~42,2023,종사자수,명,68448,95.32
전 북,도매 및 소매업,45~47,2023,종사자수,명,99833,94.63
전 북,운수 및 창고업,49~52,2023,종사자수,명,40099,102.86
전 북,숙박 및 음식점업,55~56,2023,종사자수,명,74778,107.08
전 북,정보통신업,58~63,2023,종사자수,명,8535,104.92
전 북,금융 및 보험업,64~66,2023,종사자수,명,21846,99.28
전 북,부동산업,68,2023,종사자수,명,15553,95.15
전 북,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,28266,107.17
전 북,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,22595,94.05
전 북,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,43730,105.66
전 북,교육 서비스업,85,2023,종사자수,명,59913,98.32
전 북,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,102573,105.46
전 북,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,14752,108.11
전 북,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,37247,104.04
전 남,전체 산업,0,2023,종사자수,명,888352,103.72
전 남,"농업, 임업 및 어업",01~03,2023,종사자수,명,9869,88.23
전 남,광업,05~08,2023,종사자수,명,2318,79.82
전 남,제조업,10~34,2023,종사자수,명,129241,102.49
전 남,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,23152,113.21
전 남,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,7538,94.63
전 남,건설업,41~42,2023,종사자수,명,108835,105.46
전 남,도매 및 소매업,45~47,2023,종사자수,명,105727,97.55
전 남,운수 및 창고업,49~52,2023,종사자수,명,52183,98.78
전 남,숙박 및 음식점업,55~56,2023,종사자수,명,82873,107.11
전 남,정보통신업,58~63,2023,종사자수,명,9594,103.43
전 남,금융 및 보험업,64~66,2023,종사자수,명,18988,97.3
전 남,부동산업,68,2023,종사자수,명,13503,96.22
전 남,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,24717,107.69
전 남,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,26727,93.02
전 남,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,59202,115.44
전 남,교육 서비스업,85,2023,종사자수,명,56309,100.97
전 남,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,103727,110.38
전 남,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,17257,109.66
전 남,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,36592,105.1
경 북,전체 산업,0,2023,종사자수,명,1263352,102.35
경 북,"농업, 임업 및 어업",01~03,2023,종사자수,명,7209,107.71
경 북,광업,05~08,2023,종사자수,명,1130,84.08
경 북,제조업,10~34,2023,종사자수,명,320444,101.45
경 북,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,22051,114.61
경 북,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2023,종사자수,명,10688,101.15
경 북,건설업,41~42,2023,종사자수,명,101001,100.24
경 북,도매 및 소매업,45~47,2023,종사자수,명,142835,98.23
경 북,운수 및 창고업,49~52,2023,종사자수,명,62288,100.9
경 북,숙박 및 음식점업,55~56,2023,종사자수,명,117020,106.27
경 북,정보통신업,58~63,2023,종사자수,명,10390,103.61
경 북,금융 및 보험업,64~66,2023,종사자수,명,22914,98.57
경 북,부동산업,68,2023,종사자수,명,19947,91.99
경 북,"전문, 과학 및 기술 서비스업",70~73,2023,종사자수,명,39105,108.55
경 북,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2023,종사자수,명,34209,105.34
경 북,"공공행정, 국방 및 사회보장 행정",84,2023,종사자수,명,63582,104.5
경 북,교육 서비스업,85,2023,종사자수,명,82638,98.69
경 북,보건업 및 사회복지 서비스업,86~87,2023,종사자수,명,134791,105.83
경 북,"예술, 스포츠 및 여가관련 서비스업",90~91,2023,종사자수,명,21795,110.32
경 북,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2023,종사자수,명,49315,103.99
경 남,전체 산업,0,2023,종사자수,명,1547788,102.37
경 남,"농업, 임업 및 어업",01~03,2023,종사자수,명,6363,109.09
경 남,광업,05~08,2023,종사자수,명,669,91.64
경 남,제조업,10~34,2023,종사자수,명,413205,101.73
경 남,"전기, 가스, 증기 및 공기조절 공급업",35,2023,종사자수,명,11753,112.16
