지역,기간,HS코드,품목명,수출건수,수출금액,수입건수,수입금액,무역수지
충청북도,2018,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),36.0,636.0,1351.0,20740.0,-20104.0
충청북도,2018,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,261.0,7031.0,2657.0,49093.0,-42062.0
충청북도,2018,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),149.0,4286.0,932.0,23387.0,-19101.0
충청북도,2018,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,0.0,0.0,412.0,9228.0,-9228.0
충청북도,2018,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,178.0,10879.0,3735.0,15031.0,-4152.0
충청북도,2018,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,141.0,2539.0,473.0,10049.0,-7510.0
충청북도,2018,17,당류(糖類)와설탕과자,1701.0,76521.0,14513.0,6313.0,70208.0
충청북도,2018,18,코코아와그조제품,507.0,34932.0,11981.0,21807.0,13125.0
충청북도,2018,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,1649.0,28224.0,26763.0,28932.0,-708.0
충청북도,2018,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,1258.0,18825.0,9354.0,18392.0,433.0
충청북도,2018,21,각종조제식료품,3955.0,159686.0,200434.0,46600.0,113086.0
충청북도,2018,22,음료ㆍ주류ㆍ식초,1218.0,32130.0,3419.0,7630.0,24500.0
충청북도,2018,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,145.0,5105.0,2495.0,98393.0,-93288.0
충청북도,2018,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,32.0,118.0,23.0,1.0,117.0
충청북도,2018,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,666.0,11167.0,1705.0,13935.0,-2768.0
충청북도,2018,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,164.0,1228.0,355.0,50462.0,-49234.0
충청북도,2018,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,3273.0,562967.0,2797.0,483843.0,79123.0
충청북도,2018,29,유기화학품,3999.0,201995.0,7829.0,501576.0,-299580.0
충청북도,2018,30,의료용품,5978.0,119655.0,14315.0,95082.0,24573.0
충청북도,2018,31,비료,40.0,1394.0,114.0,1366.0,28.0
충청북도,2018,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,12031.0,279976.0,3517.0,161284.0,118692.0
충청북도,2018,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,7185.0,110688.0,57235.0,28352.0,82336.0
충청북도,2018,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,1038.0,11736.0,9585.0,36939.0,-25203.0
충청북도,2018,35,단백질계물질변성전분글루(glue)효소,2601.0,31264.0,1073.0,29182.0,2083.0
충청북도,2018,37,사진용이나영화용재료,2088.0,107707.0,1280.0,26002.0,81704.0
충청북도,2018,38,각종화학공업생산품,8855.0,232913.0,7117.0,544952.0,-312039.0
충청북도,2018,39,플라스틱과그제품,51430.0,1784196.0,23377.0,475280.0,1308915.0
충청북도,2018,40,고무와그제품,3585.0,38371.0,3038.0,28703.0,9667.0
충청북도,2018,41,원피(모피는제외한다)와가죽,769.0,18129.0,308.0,33495.0,-15366.0
충청북도,2018,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,424.0,20929.0,8059.0,5102.0,15827.0
충청북도,2018,43,모피ㆍ인조모피와이들의제품,1.0,1.0,8.0,6.0,-5.0
충청북도,2018,44,목재와그제품목탄,1118.0,1894.0,2583.0,76633.0,-74739.0
충청북도,2018,45,코르크(cork)와그제품,3.0,13.0,25.0,291.0,-277.0
충청북도,2018,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),0.0,0.0,81.0,189.0,-189.0
충청북도,2018,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],4.0,41.0,1639.0,63349.0,-63308.0
충청북도,2018,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,4187.0,75780.0,5192.0,82017.0,-6238.0
충청북도,2018,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,746.0,2737.0,1387.0,487.0,2251.0
충청북도,2018,50,견,0.0,0.0,14.0,94.0,-94.0
충청북도,2018,51,양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물,157.0,2335.0,323.0,39176.0,-36840.0
충청북도,2018,52,면,65.0,2272.0,487.0,28100.0,-25828.0
충청북도,2018,53,그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물,7.0,20.0,64.0,1132.0,-1111.0
충청북도,2018,54,인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것,1209.0,29903.0,696.0,32464.0,-2561.0
충청북도,2018,55,인조스테이플섬유,396.0,13164.0,838.0,51125.0,-37961.0
충청북도,2018,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,1519.0,35711.0,1824.0,37279.0,-1568.0
충청북도,2018,57,양탄자류와그밖의방직용섬유로만든바닥깔개,8.0,65.0,122.0,685.0,-620.0
충청북도,2018,58,특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천,533.0,5499.0,186.0,358.0,5141.0
충청북도,2018,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,1787.0,43907.0,593.0,9828.0,34079.0
충청북도,2018,60,메리야스편물과뜨개질편물,137.0,3908.0,50.0,1269.0,2638.0
충청북도,2018,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),277.0,1438.0,4750.0,7937.0,-6499.0
충청북도,2018,62,의류와그부속품(메리야스편물이나뜨개질편물은제외한다),98.0,389.0,9619.0,8643.0,-8254.0
충청북도,2018,63,제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마,1241.0,7882.0,3760.0,48511.0,-40629.0
충청북도,2018,64,신발류ㆍ각반과이와유사한것이들의부분품,147.0,553.0,5319.0,3056.0,-2503.0
충청북도,2018,65,모자류와그부분품,53.0,1079.0,1446.0,1213.0,-134.0
충청북도,2018,66,산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품,4.0,3.0,157.0,77.0,-74.0
충청북도,2018,67,조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품,2058.0,3161.0,928.0,3498.0,-337.0
충청북도,2018,68,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품,3045.0,66354.0,2802.0,42135.0,24218.0
충청북도,2018,69,도자제품,915.0,11147.0,2070.0,33004.0,-21858.0
충청북도,2018,70,유리와유리제품,1981.0,115070.0,4419.0,163469.0,-48400.0
충청북도,2018,71,천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화,3786.0,77351.0,1668.0,24191.0,53160.0
충청북도,2018,72,철강,958.0,45767.0,1288.0,97421.0,-51653.0
충청북도,2018,73,철강의제품,22640.0,351260.0,8334.0,124003.0,227257.0
충청북도,2018,74,구리와그제품,3263.0,105301.0,4503.0,404459.0,-299159.0
충청북도,2018,75,니켈과그제품,303.0,10876.0,97.0,3912.0,6965.0
충청북도,2018,76,알루미늄과그제품,6521.0,219445.0,4314.0,265520.0,-46075.0
충청북도,2018,78,납과그제품,1.0,0.0,128.0,17737.0,-17737.0
충청북도,2018,79,아연과그제품,78.0,1492.0,30.0,34.0,1458.0
충청북도,2018,80,주석과그제품,19.0,1183.0,39.0,443.0,740.0
충청북도,2018,81,그밖의비금속(卑金屬)서멧(cermet)이들의제품,2458.0,62925.0,793.0,34647.0,28278.0
충청북도,2018,82,비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품,10142.0,104229.0,2888.0,12214.0,92015.0
충청북도,2018,83,비금속(卑金屬)으로만든각종제품,936.0,17984.0,1066.0,5719.0,12265.0
충청북도,2018,84,원자로ㆍ보일러ㆍ기계류와이들의부분품,26442.0,1016776.0,18014.0,417444.0,599332.0
충청북도,2018,85,전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품,118343.0,14522650.0,42482.0,830862.0,13691788.0
충청북도,2018,86,철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기,89.0,32454.0,135.0,10649.0,21805.0
충청북도,2018,87,철도용이나궤도용외의차량과그부분품ㆍ부속품,9431.0,476502.0,5647.0,61891.0,414611.0
충청북도,2018,88,항공기와우주선이들의부분품,35.0,336.0,135.0,3478.0,-3142.0
충청북도,2018,90,광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품,23117.0,1555488.0,12804.0,213386.0,1342102.0
충청북도,2018,91,시계와그부분품,7.0,15.0,685.0,289.0,-274.0
충청북도,2018,92,악기와그부분품과부속품,165.0,1634.0,530.0,7132.0,-5498.0
충청북도,2018,93,무기ㆍ총포탄과이들의부분품과부속품,103.0,82682.0,15.0,246.0,82435.0
충청북도,2018,94,가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물,1850.0,46986.0,3670.0,30777.0,16210.0
충청북도,2018,95,완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품,715.0,34973.0,5957.0,18470.0,16503.0
충청북도,2018,96,잡품,3254.0,71408.0,8896.0,9319.0,62090.0
충청북도,2018,97,예술품ㆍ수집품ㆍ골동품,2.0,121.0,75.0,363.0,-242.0
충청북도,2018,99,일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼,0.0,0.0,209.0,0.0,0.0
충청북도,2018,89,선박과수상구조물,5.0,231.0,27.0,298.0,-68.0
충청북도,2018,36,화약류화공품성냥발화성합금특정가연성조제품,107.0,12919.0,39.0,1338.0,11581.0
충청북도,2018,26,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),2.0,19.0,247.0,19338.0,-19319.0
충청북도,2019,01,살아있는동물,0.0,0.0,71.0,3282.0,-3282.0
충청북도,2019,02,육과식용설육(屑肉),0.0,0.0,552.0,30731.0,-30731.0
충청북도,2019,03,어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물,20.0,117.0,675.0,2777.0,-2661.0
충청북도,2019,04,낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품,184.0,14634.0,3666.0,82952.0,-68318.0
충청북도,2019,05,다른류로분류되지않은동물성생산품,77.0,4756.0,96.0,3819.0,937.0
충청북도,2019,06,살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎,165.0,1983.0,640.0,5061.0,-3078.0
충청북도,2019,07,식용의채소ㆍ뿌리ㆍ괴경(塊莖),851.0,7266.0,2081.0,31302.0,-24036.0
충청북도,2019,08,식용의과실과견과류감귤류ㆍ멜론의껍질,422.0,4603.0,2146.0,30005.0,-25402.0
충청북도,2019,09,커피ㆍ차ㆍ마테(maté)ㆍ향신료,742.0,7972.0,7814.0,61023.0,-53050.0
충청북도,2019,10,곡물,5.0,43.0,1304.0,177302.0,-177259.0
충청북도,2019,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),31.0,293.0,1512.0,14130.0,-13838.0
충청북도,2019,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,272.0,6608.0,3682.0,58754.0,-52145.0
충청북도,2019,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),362.0,8053.0,1043.0,28297.0,-20244.0
충청북도,2019,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,1.0,0.0,447.0,10815.0,-10815.0
충청북도,2019,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,225.0,10715.0,3850.0,12222.0,-1507.0
충청북도,2019,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,157.0,2573.0,344.0,8377.0,-5804.0
충청북도,2019,17,당류(糖類)와설탕과자,1673.0,75569.0,22340.0,6650.0,68919.0
충청북도,2019,18,코코아와그조제품,487.0,35133.0,11724.0,20284.0,14849.0
충청북도,2019,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,1547.0,29000.0,29758.0,27699.0,1301.0
충청북도,2019,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,1185.0,17169.0,8881.0,19853.0,-2684.0
충청북도,2019,21,각종조제식료품,3227.0,158926.0,263937.0,65484.0,93441.0
충청북도,2019,22,음료ㆍ주류ㆍ식초,1259.0,19016.0,3661.0,4300.0,14716.0
충청북도,2019,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,159.0,3968.0,3124.0,112996.0,-109027.0
충청북도,2019,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,127.0,61.0,32.0,3.0,59.0
충청북도,2019,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,697.0,14591.0,1769.0,13672.0,918.0
충청북도,2019,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,150.0,1458.0,368.0,36449.0,-34991.0
충청북도,2019,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,3605.0,677644.0,3017.0,374128.0,303516.0
충청북도,2019,29,유기화학품,4601.0,230097.0,8153.0,508441.0,-278344.0
충청북도,2019,30,의료용품,6106.0,135075.0,18569.0,93345.0,41731.0
충청북도,2019,31,비료,89.0,2403.0,142.0,2089.0,314.0
충청북도,2019,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,15431.0,274984.0,3854.0,162758.0,112226.0
충청북도,2019,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,7347.0,115941.0,55294.0,26767.0,89174.0
충청북도,2019,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,1269.0,14580.0,8089.0,36859.0,-22279.0
충청북도,2019,35,단백질계물질변성전분글루(glue)효소,2607.0,38396.0,1232.0,34485.0,3912.0
충청북도,2019,37,사진용이나영화용재료,2268.0,114108.0,1061.0,22679.0,91429.0
충청북도,2019,38,각종화학공업생산품,9496.0,239690.0,7303.0,440547.0,-200857.0
충청북도,2019,39,플라스틱과그제품,55887.0,1863844.0,25706.0,468224.0,1395620.0
충청북도,2019,40,고무와그제품,3307.0,33711.0,3141.0,28756.0,4956.0
충청북도,2019,41,원피(모피는제외한다)와가죽,623.0,12221.0,276.0,26237.0,-14015.0
충청북도,2019,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,3328.0,22035.0,11702.0,6971.0,15064.0
충청북도,2019,43,모피ㆍ인조모피와이들의제품,0.0,0.0,8.0,11.0,-11.0
충청북도,2019,44,목재와그제품목탄,1065.0,1922.0,2199.0,49508.0,-47586.0
충청북도,2019,45,코르크(cork)와그제품,0.0,0.0,32.0,469.0,-469.0
충청북도,2019,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),4.0,28.0,82.0,140.0,-112.0
충청북도,2019,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],4.0,104.0,1886.0,59492.0,-59387.0
충청북도,2019,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,4353.0,80941.0,4999.0,79720.0,1221.0
충청북도,2019,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,689.0,2436.0,1440.0,460.0,1976.0
충청북도,2019,50,견,0.0,0.0,3.0,3.0,-3.0
충청북도,2019,51,양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물,198.0,6928.0,513.0,35360.0,-28432.0
충청북도,2019,52,면,45.0,327.0,463.0,24637.0,-24310.0
충청북도,2019,53,그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물,3.0,15.0,55.0,1003.0,-988.0
충청북도,2019,54,인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것,1143.0,23606.0,692.0,27463.0,-3856.0
충청북도,2019,55,인조스테이플섬유,360.0,11323.0,913.0,58028.0,-46705.0
충청북도,2019,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,1505.0,40526.0,1968.0,36240.0,4286.0
충청북도,2019,57,양탄자류와그밖의방직용섬유로만든바닥깔개,6.0,66.0,160.0,641.0,-575.0
충청북도,2019,58,특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천,554.0,5449.0,177.0,293.0,5156.0
충청북도,2019,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,1706.0,39722.0,616.0,10461.0,29262.0
충청북도,2019,60,메리야스편물과뜨개질편물,84.0,1383.0,182.0,6220.0,-4837.0
충청북도,2019,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),561.0,1570.0,6416.0,10536.0,-8966.0
